,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
231550,-0.020078339,1.109807454,-0.224400303,-0.290979476,1.023819874,-1.140107579,1.408656433,-0.506423312,-0.069194774,-0.717899013,-0.415870004,-0.120862443,0.557744702,-1.24058338,0.710782607,-0.118337847,0.396636601,0.632415492,-0.151724168,0.209805186,0.244814297,1.14229402,-0.2621512,-0.223670469,-0.410805283,-0.162010233,0.313565874,0.085929648,24.6,0
115326,-1.133569458,1.470940515,0.231086119,0.550432568,-0.159052727,0.189081062,-0.21190383,0.957693587,-0.781340595,-0.277634479,-0.297523401,-0.117376965,-0.982903046,1.241630986,0.601512061,0.680445934,-0.52295699,1.021785632,1.248261392,-0.296172835,-0.025187955,-0.526383075,-0.01840322,-0.905250426,-0.477304234,-0.600018691,-0.340282324,0.011075486,18.49,0
93825,1.131029702,-0.026005702,1.024009265,0.684101207,-0.834283462,-0.448001604,-0.395817129,0.051139083,0.363688294,-0.132457953,0.185181398,0.377691459,0.02753544,0.121597639,1.548319704,0.191781382,-0.14090309,-0.674828987,-0.810042649,-0.105935602,-0.02968386,-0.082798751,0.150677283,0.405628678,0.036256024,0.222028855,0.007440275,0.028629925,19.99,0
253868,1.94456278,0.308584117,-3.400432027,0.480258361,3.069213222,3.070126963,-0.170997654,0.782699871,0.032301479,-0.67499109,0.684920387,-0.088489198,-0.330125085,-1.646820526,0.926562556,0.636613811,1.179575848,0.35457977,-0.766373057,-0.088828273,-0.349946007,-1.06873065,0.287088191,0.432779864,-0.065132126,-0.902257211,0.050787838,0.005760321,24.9,0
261274,1.592723749,-0.843387714,-0.655358358,0.741179726,-0.775539364,-0.122492098,-0.661251339,0.161081188,1.075076841,-0.377757153,0.80970278,0.485090102,-0.315865514,-1.218888288,0.238329465,1.352457743,-0.045252054,1.28042972,-0.211370918,0.193698149,0.088350459,-0.030631316,0.094378901,-0.436390834,-0.604035152,0.151384278,-0.016975819,0.009759718,184.9,0
70183,-0.648104497,0.065857128,1.6462319,-1.72642266,-0.226466564,-0.813355443,0.177375612,-0.036255507,-1.276802669,-0.027030991,-1.405613744,-1.311988906,-0.921560497,0.130163225,0.529714741,-0.940865756,-0.350127279,1.444034568,-1.065512598,-0.479749376,-0.283169037,-0.502669486,-0.321872518,-0.115814564,0.323758618,1.077589833,-0.051658061,0.04326098,4.4,0
76477,-1.041141677,0.904903385,1.090422108,-0.115356139,-0.544801123,-0.175686683,-0.092443709,0.498461183,0.255840548,-0.455825035,-0.789182227,0.172987006,-0.415536972,0.038536937,0.105981801,-0.920604253,0.893390727,-0.838955611,0.907202462,-0.052930528,0.031681388,0.309236707,0.014861912,0.176285756,-0.342252088,1.164569026,-0.04196968,0.099434558,5,0
106147,-1.973334674,0.632428354,2.48249559,3.152615335,-1.306781762,0.719301545,-0.48212268,0.51754184,-0.465597243,0.653029853,-1.030940516,-0.530703056,-0.136476255,-0.246017847,1.273764091,0.460890807,0.114971861,0.751238493,0.71750218,-0.404694432,0.207396058,0.834204928,-0.130937945,0.444326285,0.021562988,0.402788689,-0.341741899,0.014409985,106.41,0
268880,-6.320322922,-14.46617521,-4.999954784,3.582369099,-4.966437303,2.047298917,4.493347948,-0.824039587,1.472687904,-2.194196108,-1.773545307,-0.185111153,0.231233195,0.677256214,1.805851403,1.449214647,-0.868042592,1.824835891,-1.482284921,8.585117578,2.782199325,-1.649452736,-3.64912557,0.18503045,-1.883881699,-0.553695661,-0.765958213,0.723192006,4323.08,0
259629,1.718221311,-1.72765259,-1.317465885,-0.347905204,-1.083505247,-0.74561949,-0.298334479,-0.307759463,0.193964529,0.551600514,-1.247330402,-0.393805701,-0.223750333,-0.484144552,-1.388997159,0.089712619,0.847837777,-1.536700309,0.74763001,0.390527668,0.603444175,1.534937779,-0.357322783,0.110357606,0.364863755,0.271911968,-0.057023301,-0.030706682,250,0
147257,2.094928416,0.126890645,-2.035718947,0.090672806,0.949812924,-0.043319998,0.101652767,-0.065501538,0.208684537,-0.224403494,0.446191927,0.847497601,0.697338203,-0.812715272,-0.493424347,0.740929294,-0.126989887,0.40317075,0.667840668,-0.081353515,-0.364124978,-0.946484384,0.213060864,-0.37690939,-0.152402082,0.206498723,-0.063877872,-0.048353861,1.29,0
105236,0.696498862,-1.658657796,-0.8540271,-1.57162329,-0.734249111,-0.611128757,0.426827289,-0.333023886,-0.538087317,-0.168537762,0.810842459,1.212670093,1.055579992,0.524449568,0.608437831,-1.76209732,-0.428211613,1.552329549,0.519255647,0.338608721,-0.495215246,-1.770491072,-0.283543003,-0.545968434,0.368223728,-1.02249905,-0.018477137,0.076994628,392,0
283980,-0.410957531,1.73216558,-1.963144571,0.183580236,1.194191917,-0.026706358,0.484426418,0.781652404,-0.881270682,-1.010604956,-0.231009707,0.668276757,0.37986464,-0.237836464,-1.259738648,0.825056439,0.08779968,0.992985819,0.019056856,-0.38839168,0.022422931,-0.171581064,0.034600397,-0.43907794,-0.455242284,-0.904534674,-0.234120289,-0.011845015,15.99,0
1399,-0.46954714,0.984928921,1.666698272,-0.097519345,-0.1364742,-0.695895767,0.589726229,0.08185168,-0.630769535,-0.135952045,1.43886145,0.5716617,-0.342590387,0.401335018,0.160364772,0.347148219,-0.555207887,0.107317063,0.228125532,0.08462444,-0.165919719,-0.465267251,-0.00662602,0.509445451,-0.260092893,0.041960789,0.260177355,0.112315358,2.69,0
237169,2.043850345,0.103622946,-1.807971681,0.221045387,0.670874131,-0.292013891,0.075800868,-0.055610955,0.223221719,-0.223494076,0.942899489,0.86140143,0.229909225,-0.70026077,-0.447522539,0.533810145,0.156837451,0.173700437,0.383888452,-0.127354994,-0.324462769,-0.848539991,0.293537422,0.131772344,-0.255997364,0.177496185,-0.06252696,-0.04375962,2.28,0
144952,1.940852145,-0.457850954,-0.208511024,0.51015183,-0.778784658,-0.489693071,-0.582055985,-0.097300922,1.124050352,-0.033440881,-0.78047328,0.882829047,1.114722437,-0.451013893,0.289311138,0.202578358,-0.479872311,-0.154054583,-0.382272674,-0.095380683,0.246159346,0.955086001,0.105199126,0.082513814,-0.221258561,0.625085722,-0.013437198,-0.04269705,29.99,0
120222,1.170841924,0.618217003,-0.256170927,1.387112202,0.02937536,-0.982623298,0.177941223,-0.074716962,0.024342685,-0.698756633,0.477775348,-0.419352502,-1.069709315,-1.102607455,1.419927536,0.252697975,1.344510048,0.151853003,-1.100278103,-0.200129381,-0.029427188,-0.024090905,-0.042609115,0.241265414,0.543262801,-0.314756646,0.046056495,0.055387426,1,0
9546,1.012594684,0.185411103,1.857002444,2.625675359,-0.813686025,0.741197689,-1.050509509,0.411448711,1.07822938,0.410744188,2.237912364,-2.310505578,0.771151506,1.647487648,0.005918309,1.168256269,-0.044721919,0.838388886,-1.76632442,-0.24046929,0.167722,0.665252616,0.034226906,0.149376674,0.061451756,0.073725175,0.024622781,0.023364597,12.16,0
59661,-1.392762008,0.352414477,1.161925489,-0.415426896,0.731245584,1.509700279,-0.013760919,1.104645123,-0.562826051,-1.140275691,1.618536559,1.535653251,-0.022088053,0.409823026,-0.52624821,-1.087947584,0.894261092,-2.024105307,-1.587479549,-0.179680029,0.137849127,0.312257571,0.10975438,-0.982426177,-0.387455501,0.198499091,0.003483327,-0.020656265,47.48,0
52886,-0.279808834,0.877229394,1.297530495,0.660732367,0.458693738,-0.28712941,0.766425047,-0.192534845,-0.51600139,0.314428384,0.79029577,-0.202019592,-1.090942078,0.490507725,0.491235063,-0.080504974,-0.60814896,0.808442502,0.863412076,0.001078404,0.140721749,0.49657591,-0.251330441,-0.013285115,-0.318709741,-0.369692142,-0.139910181,-0.065693422,1.88,0
155953,0.029231069,0.878476809,0.311518149,-0.567402818,0.64120039,-0.587809085,0.762551163,-0.084147928,1.099294108,-0.592358078,1.325585631,-2.122972816,0.987100128,1.850364184,-1.748418281,0.196583438,-0.006888672,0.201779521,0.127456774,-0.104406575,-0.388516994,-0.75576284,0.033694767,-0.421111276,-0.521888672,0.104216583,0.212572034,0.076107171,1.78,0
109144,-0.782016463,0.527472053,1.708973634,-0.195438974,0.017207816,-0.667709157,0.950706925,-0.080657627,-0.168654328,-0.952659536,-0.876518797,0.287706149,0.073302106,-0.242151269,-0.879108594,-0.130528158,-0.23252401,-0.616541693,-0.336607361,0.050278678,-0.094079594,-0.309223508,-0.015916026,0.416386354,0.099988677,0.108554968,0.022053088,0.108241923,69.76,0
189888,-5.738617797,-3.473720638,1.075625971,-2.532636476,0.113257394,-0.588758256,-1.661158022,0.828246057,3.707287755,-1.70946601,0.010448373,2.144182905,0.124902697,-1.187040044,-1.791333934,-0.280291475,-0.271643686,0.707009388,0.650771074,-1.609225565,-0.368006185,0.883051099,-0.597058849,0.952351141,1.150570716,-0.789611052,-0.30735985,0.39187756,16.99,0
125913,1.274452034,0.34797173,-0.055241881,0.437378516,0.301378309,-0.102299894,0.047863384,-0.05969457,-0.042776683,-0.350254028,-0.450569348,0.49677734,1.206393211,-0.479556338,1.313565515,0.390884317,-0.081017631,-0.578952314,-0.245738952,-0.032243883,-0.305872533,-0.799893018,0.045507303,-0.783815014,0.284521365,0.173420767,-0.001961572,0.020588161,0.99,0
132576,-0.784262692,0.695361306,1.79451463,0.04320927,-0.224788391,-0.183185286,0.616886356,0.178622064,0.212932519,-0.558725514,-1.566703814,-1.11868315,-2.034679979,0.126705935,-0.016963329,-0.083206724,-0.008480913,-0.123697472,0.632549204,0.105592764,-0.324375002,-0.879239512,-0.151231397,-0.163025617,0.327231092,0.267748705,0.238733937,0.120399549,47.15,0
67158,1.184562731,-1.48673732,0.253239707,-0.76101777,0.34750658,4.684203415,-2.167623164,1.285824373,0.618666206,0.395845901,-1.276258534,0.196528568,0.208138128,-1.124206759,-0.901415955,-1.333055136,-0.054823719,1.736390105,-0.246752624,-0.279685018,-0.305693998,-0.229507508,-0.108987495,1.062827979,0.402157064,0.706662893,0.071562712,0.036933157,64.45,0
145027,1.90955333,-0.08327094,-2.07275903,0.126092315,1.036270705,0.593920684,-0.108167002,0.247598797,0.465329376,-0.421018471,1.302339985,0.435863987,-0.689876006,-0.352633756,1.082009806,-0.255895093,0.780260342,-0.058421048,-0.971166279,-0.289414642,0.285551757,1.015486713,-0.028802597,-1.71273439,0.066561898,0.011678678,0.036340105,-0.057932599,14.53,0
22069,1.142175715,-0.434275313,0.511698979,-0.176914732,-0.500270431,0.470845742,-0.584289088,0.35738841,0.667798585,-0.244529904,1.304008322,0.79125766,-1.158420995,0.180761989,-0.37700229,-0.622863303,0.574981617,-1.095674129,0.084747069,-0.19247996,-0.0546394,0.066991033,0.040512686,-0.187732556,0.118548409,1.478354138,-0.068393255,-0.023192497,4.06,0
136537,1.225343283,0.244435282,0.360145394,1.254314345,-0.173574062,-0.399558408,0.078987217,-0.106786391,0.252725086,-0.054424352,-1.033882276,0.251178758,0.093224362,0.073889143,0.211268315,0.026676593,-0.392398601,-0.313735889,0.058241325,-0.113904341,-0.236310706,-0.579455663,-0.04971851,-0.136051756,0.590527258,-0.467469756,0.026002211,0.02247373,15.56,0
116450,-0.424883605,0.810169872,1.781284845,-0.110666554,-0.086930471,-0.620672171,0.882953238,-0.138778928,-0.474034963,0.053974515,1.505311975,0.398975444,-0.504572251,0.223875231,0.208032474,0.276977955,-0.653091304,0.108981732,0.225643002,0.212057983,-0.201642778,-0.452621588,0.025860167,0.502184733,-0.27913233,0.013043394,0.085350798,-0.108850951,32.67,0
225832,0.081639119,0.619585034,-1.592527299,-1.516643169,3.044798702,3.289021486,0.4431546,0.814792982,-0.16141021,-0.269059861,-0.183897406,-0.086440745,-0.251045502,0.64125384,0.886214602,-0.510166018,-0.55523345,0.052950429,-0.087578016,0.066975635,0.370831146,1.207109143,-0.075940205,0.738219609,-0.753428929,-0.199295895,0.526399284,0.316052973,9.99,0
106709,-0.183823188,1.353490753,-0.233563194,0.788316966,0.250773009,-0.664141066,0.57557201,0.319775127,-0.948982457,0.143688325,0.735515158,0.751751075,0.106350782,0.967788522,-0.059954395,-0.144858461,-0.356035654,0.510734025,0.790970162,-0.022949658,0.210360518,0.657763307,0.027952653,0.014736866,-0.667274054,-0.410339429,0.308750633,0.155820303,9.49,0
143645,1.192055246,0.223849211,0.289870514,1.016134963,-0.310422721,-0.66510893,0.049695988,-0.027192374,-0.117352786,0.212817174,1.123221698,0.314243552,-1.143272565,0.797092671,0.335856485,0.296067689,-0.616993183,0.474877139,-0.074699441,-0.191340097,0.069633199,0.149790184,-0.102981339,0.313067972,0.620376019,-0.342663438,0.002152802,0.008681474,8.89,0
148154,-0.432430215,0.342571482,1.840126547,-0.892460987,-0.470538381,-0.254038668,0.317835433,0.08873895,0.628731918,-1.114358004,-0.99806442,0.1782324,0.247650131,-0.375380964,0.47439372,0.329833894,-0.661789214,0.200297375,-0.395069287,-0.013179261,0.152832144,0.480686359,0.011180339,-0.008039887,-0.55955661,-0.136399856,0.163637417,0.176469562,52.33,0
277903,1.925506767,-1.39118762,-0.947280784,-1.278688622,-0.13856397,1.70001411,-1.333197832,0.599569701,-0.026726252,0.737365954,0.836220465,-0.168765423,-0.615558726,-0.039318726,0.474481522,0.856743056,0.475071847,-1.987763765,0.100113535,0.005944663,0.065150444,0.05675039,0.364878442,-0.993625087,-0.684125997,-0.407351508,0.03547319,-0.051834554,73,0
34477,-1.187916199,-0.255973518,2.245032167,-0.379389354,0.394607954,-0.820535273,-0.257216368,0.247612859,-0.274083188,-0.543412711,1.112741137,0.697935947,0.104371629,0.059716091,0.08657676,0.964136514,-1.04999087,0.624236335,-0.571674941,0.185420679,0.229724502,0.291776961,0.095676908,0.338224708,-0.365051774,0.202776986,0.041810141,0.138058306,28.82,0
248137,-0.478045063,-0.336567486,2.052026462,-2.186021877,-0.794097806,0.709401751,-0.800130616,0.577157912,0.119114977,-0.117406463,0.040444113,-0.25873366,-0.918518202,-1.030404431,-2.299789938,1.254314661,0.054423584,-0.690163752,0.355313053,0.07232245,0.207879235,0.817719858,-0.147914743,0.709468776,-0.327917802,-0.336157935,0.419368516,0.214154301,1,0
61157,1.095759637,-0.804036737,0.874683775,1.002765074,-1.34974953,-0.11170176,-0.626175195,0.018805621,-0.125960051,0.567091649,-1.376657721,0.067665432,-0.296922964,-0.470907001,-1.050743732,-1.99900673,0.441345122,0.974813204,-0.682891792,-0.413149494,-0.424363325,-0.642881832,-0.094573244,0.365807862,0.529574414,-0.294291048,0.062567354,0.045896328,100.31,0
200164,1.753956207,-0.409661988,0.075083709,1.616130647,-1.20740225,-1.075303842,-0.427029157,-0.082746956,0.998043623,0.221431937,-0.311497743,-0.022396472,-1.092027555,0.284456185,0.836496411,0.258852475,-0.40167509,0.198858218,-1.114916094,-0.199414366,0.315196524,0.845551025,0.197001138,0.890072852,-0.270947207,-0.623236721,0.037457051,-0.010294645,79.05,0
115690,-4.613456274,-2.839524637,1.414650208,0.205024206,-0.18849513,-1.475840807,-0.526955388,0.429577844,1.148578805,-0.623230588,-0.849726625,0.183202429,-0.731932646,-0.406629643,-0.476782984,0.225231957,0.176454676,-0.536522381,-0.028271492,-0.278190683,-0.331281409,-0.53234287,0.021383799,0.816468294,0.194661121,0.772195195,-0.691212688,-0.397461144,26,0
261745,2.08028402,-0.834120391,-1.213563222,-0.730539029,-0.732470077,-0.426185193,-1.104925587,0.130431576,-0.028540217,0.274983427,1.16909094,-0.742024898,-1.103378065,-1.679657487,-0.194832543,1.934547726,1.183879465,0.216805773,0.493460801,0.016119317,0.28046242,0.743750283,0.136500599,0.632290641,-0.211112388,-0.140928843,0.010267752,-0.014676234,29.95,0
216035,2.060366045,-0.841680386,-0.817992469,-0.556136541,-0.692656665,-0.293441505,-0.660374945,0.033370777,-0.48112853,0.990348728,0.67297257,0.46022329,-0.425170252,0.329577363,-0.475788799,-1.074863502,-0.331610715,0.993680295,-0.267434359,-0.567415298,-0.821901225,-1.994661092,0.64178324,0.657754037,-0.843824209,-0.028474406,-0.053087267,-0.043846177,30.61,0
97414,-1.772234501,1.653171695,0.670645502,1.570351893,0.000355298,0.381974399,-0.193808018,0.877128787,-0.68892594,0.000812319,-1.554730454,0.35759363,0.309877306,0.134160495,-1.080020253,0.497502245,-0.131745411,-0.897758053,-1.354271248,-0.556142935,-0.038292477,-0.528126846,-0.06681039,-0.456148741,-0.289231248,-0.385886194,-0.815724136,-0.152734977,3.91,0
176260,-1.296256472,1.569239955,-0.085639004,-1.219854976,0.114936545,-0.047489473,-0.042745971,0.687550005,0.842168961,-0.435553174,0.068551302,0.153137563,-0.430434438,-1.18128783,-0.129874377,1.16444446,-0.125717295,1.255848487,0.257016559,0.212643137,-0.359984504,-0.751357406,-0.131037941,-1.199297772,0.004523613,-0.264551722,-0.227559926,-0.366364791,1.54,0
664,-2.696640725,-1.371300386,2.85819382,3.421863581,1.904082607,0.683730584,-1.407505946,0.444287004,-0.309161823,1.338470345,1.282770059,0.907171494,0.192458734,-0.614332499,-0.094105525,-0.861579225,0.640078298,-0.611399017,0.901330061,-0.112607991,-0.24607459,0.098977238,-0.400856555,-0.20121693,-0.140761303,0.217806466,0.113170806,0.209086743,45.56,0
135594,-0.598430085,1.261335134,1.086477316,-0.185552357,0.269256358,-0.495748364,0.598922147,0.080364818,-0.508211938,-0.042596927,1.295617011,0.758855244,0.55304166,-0.414480415,0.183008224,0.631793887,-0.39638059,0.389373956,0.290413142,0.284158013,-0.260935857,-0.62239569,-0.072334113,-0.0381986,-0.081926539,0.07814824,0.355645756,0.143375105,1.78,0
279454,2.124143369,-0.02391491,-1.600832428,0.207130863,0.286987237,-0.978374564,0.233257982,-0.354333336,0.665463794,0.020922258,-1.336827838,-0.004838432,0.046276567,0.473939632,0.806312419,-0.008668286,-0.746139825,0.177465891,0.029923879,-0.234079329,0.197535423,0.73754715,-0.08312682,-0.621261404,0.356031101,-0.067229204,-0.021259442,-0.066090279,0.76,0
72831,1.138600485,0.067096103,0.475587079,1.305148029,0.180356242,1.008770924,-0.423450773,0.267496443,-0.623680515,0.636833436,0.502565595,0.654805711,1.032415744,0.016491954,0.396762513,1.200981338,-1.0842885,0.218482997,-0.569604197,0.042982498,0.135537074,0.340004645,-0.180896565,-1.074657269,0.300960622,1.107837436,-0.048117904,-0.002753851,37.75,0
272775,1.625644509,-0.151376145,0.504182335,3.923695785,-0.665239475,0.414481692,-0.60075,0.169770982,-0.164263092,1.310867688,-1.352073179,-0.228640449,0.157772086,-0.300426274,-0.123544314,1.582245797,-1.111679754,0.154707378,-1.849529721,-0.035401615,0.12408008,0.144076579,0.226178221,-0.07912515,-0.564659856,-0.178640107,0.010439466,-0.000448426,121.24,0
129097,-0.262621058,0.826656946,1.03616041,-0.67550143,-0.326638463,-1.385054282,0.042733291,-1.87761114,-0.222660571,-0.556037627,0.12475031,0.244075202,-0.692186488,0.599120315,0.3393154,0.26800878,-0.131832292,-1.187203384,-0.735757094,-0.491435456,1.095250981,-1.977999844,-0.152190748,0.917325029,0.629951448,0.554157561,0.051637968,0.182036729,24.99,0
120034,0.707116786,-0.714257311,0.640396126,1.473200688,-0.996709895,-0.361200496,0.004070874,-0.085112317,0.582045726,-0.227196692,-0.699322867,0.31898992,0.022174481,-0.054150603,0.495099695,0.088557511,-0.312782577,0.130480744,-0.430074556,0.366212209,0.268770818,0.386010457,-0.352831211,0.427984918,0.545295458,-0.250454342,0.005210422,0.072548337,256,0
139917,1.013701781,-1.665557499,0.101463224,-2.698408658,-1.406945941,-0.161207852,-0.73893777,0.041503997,0.922900959,-0.760127291,1.149760698,1.545459153,0.638686266,-0.010895519,0.898325228,-2.558133446,0.223715704,1.757162438,0.324240796,-0.139376674,-0.053620301,0.267718124,-0.300728961,-0.258095668,0.585961315,-0.591828584,0.096932332,0.044065925,179.5,0
